YrM,ff,infl,inflex,caputil,capgap,unr,unrgap,bond
"1991-11",4.8099999999999996,2.3923519099999999,3.2486441469999998,80.5,1.357562076749403,7,0.61176470588235254,7.4199999999999999
"1991-12",4.4299999999999997,2.555053864,3.3615303320000001,80.299999999999997,1.1575620767494001,7.2999999999999998,0.91176470588235237,7.0899999999999999
"1992-1",4.0300000000000002,2.3165731620000001,3.1418114400000001,79.900000000000006,0.75756207674940867,7.2999999999999998,0.91176470588235237,7.0300000000000002
"1992-2",4.0599999999999996,2.5292815279999998,3.1518475810000002,79.200000000000003,0.057562076749405833,7.4000000000000004,1.0117647058823529,7.3399999999999999
"1992-3",3.98,2.757435729,3.2008227960000002,79.599999999999994,0.45756207674939731,7.4000000000000004,1.0117647058823529,7.54
"1992-4",3.73,2.8496586389999998,3.3337352689999999,80.200000000000003,1.0575620767494058,7.4000000000000004,1.0117647058823529,7.4800000000000004
"1992-5",3.8199999999999998,2.5703678230000002,3.0765220960000002,80.599999999999994,1.4575620767493973,7.5999999999999996,1.2117647058823522,7.3899999999999997
"1992-6",3.7599999999999998,2.5787097050000001,2.9397704180000002,80.700000000000003,1.5575620767494058,7.7999999999999998,1.4117647058823524,7.2599999999999998
"1992-7",3.25,2.749401642,3.0130577839999999,80.5,1.357562076749403,7.7000000000000002,1.3117647058823527,6.8399999999999999
"1992-8",3.2999999999999998,2.6525779599999999,2.8316847379999999,81.099999999999994,1.9575620767493973,7.5999999999999996,1.2117647058823522,6.5899999999999999
"1992-9",3.2200000000000002,2.4752831880000001,2.599953052,80.5,1.357562076749403,7.5999999999999996,1.2117647058823522,6.4199999999999999
"1992-10",3.1000000000000001,2.6443290890000002,2.7683905389999999,80.5,1.357562076749403,7.2999999999999998,0.91176470588235237,6.5899999999999999
"1992-11",3.0899999999999999,2.6304200849999999,2.8081424620000002,81,1.857562076749403,7.4000000000000004,1.0117647058823529,6.8700000000000001
"1992-12",2.9199999999999999,2.5619095550000002,2.7569224669999999,81.200000000000003,2.0575620767494058,7.4000000000000004,1.0117647058823529,6.7699999999999996
"1993-1",3.02,2.6703278039999998,2.7766644189999998,81.099999999999994,1.9575620767493973,7.2999999999999998,0.91176470588235237,6.5999999999999996
"1993-2",3.0299999999999998,2.5715742609999999,2.7007093000000002,81.299999999999997,2.1575620767494001,7.0999999999999996,0.71176470588235219,6.2599999999999998
"1993-3",3.0699999999999998,2.5310409630000001,2.665844302,81.5,2.357562076749403,7,0.61176470588235254,5.9800000000000004
"1993-4",2.96,2.5311834919999998,2.6344993080000001,81.299999999999997,2.1575620767494001,7.0999999999999996,0.71176470588235219,5.9699999999999998
"1993-5",3,2.7069655149999998,2.8312782950000002,81.5,2.357562076749403,7.0999999999999996,0.71176470588235219,6.04
"1993-6",3.04,2.5657860000000001,2.8504753809999999,81.099999999999994,1.9575620767493973,7,0.61176470588235254,5.96
"1993-7",3.0600000000000001,2.3953571550000001,2.6789845520000002,81.099999999999994,1.9575620767493973,6.9000000000000004,0.5117647058823529,5.8099999999999996
"1993-8",3.0299999999999998,2.4344236480000001,2.7776196049999999,81.299999999999997,2.1575620767494001,6.7999999999999998,0.41176470588235237,5.6799999999999997
"1993-9",3.0899999999999999,2.3760688029999999,2.7651407360000002,81.099999999999994,1.9575620767493973,6.7000000000000002,0.31176470588235272,5.3600000000000003
"1993-10",2.9900000000000002,2.3338826199999998,2.5416288499999999,81.299999999999997,2.1575620767494001,6.7999999999999998,0.41176470588235237,5.3300000000000001
"1993-11",3.02,2.3184287370000001,2.5730441910000001,81.799999999999997,2.6575620767494001,6.5999999999999996,0.21176470588235219,5.7199999999999998
"1993-12",2.96,2.1657350260000001,2.4284358859999999,82,2.857562076749403,6.5,0.11176470588235254,5.7699999999999996
"1994-1",3.0499999999999998,1.9579822950000001,2.2199121339999999,82.299999999999997,3.1575620767494001,6.5999999999999996,0.21176470588235219,5.75
"1994-2",3.25,2.0360474389999998,2.2433659289999999,82.400000000000006,3.2575620767494087,6.5999999999999996,0.21176470588235219,5.9699999999999998
"1994-3",3.3399999999999999,2.110006635,2.3698892680000001,82.200000000000003,3.0575620767494058,6.5,0.11176470588235254,6.4800000000000004
